model,workflow,version,replicate,masked_id,unmasked_id,unmasked_generation,masked_primary,unmasked_primary,masked_R,unmasked_R,masked_P,unmasked_P,masked_F1,unmasked_F1,masked_E,unmasked_E
terra_medium,deliberative,expected,r002,a561a12e2075ee78__deliberative__terra_medium__r002,0dfe6f786ad7dd9d__deliberative__terra_medium__r002,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571,80.0,74.99999999999999,62.22222222222223,65.77777777777777
terra_medium,deliberative,expected,r003,a561a12e2075ee78__deliberative__terra_medium__r003,0dfe6f786ad7dd9d__deliberative__terra_medium__r003,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9761904761904762,0.9393939393939394,79.2270531400966,77.9874213836478,59.11111111111111,66.66666666666667
terra_medium,deliberative,expected,r004,a561a12e2075ee78__deliberative__terra_medium__r004,0dfe6f786ad7dd9d__deliberative__terra_medium__r004,original,0.0,1,0.4444444444444444,0.6666666666666666,1.0,1.0,61.53846153846154,80.0,45.333333333333336,65.33333333333333
terra_medium,deliberative,expected,r005,a561a12e2075ee78__deliberative__terra_medium__r005,0dfe6f786ad7dd9d__deliberative__terra_medium__r005,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,1.0,80.0,80.0,62.22222222222223,64.44444444444444
terra_medium,deliberative,expected,r007,a561a12e2075ee78__deliberative__terra_medium__r007,0dfe6f786ad7dd9d__deliberative__terra_medium__r007,replacement,1.0,0,0.6666666666666666,0.1111111111111111,1.0,0.9565217391304348,80.0,19.909502262443436,60.88888888888889,10.666666666666666
terra_medium,deliberative,expected,r008,a561a12e2075ee78__deliberative__terra_medium__r008,0dfe6f786ad7dd9d__deliberative__terra_medium__r008,replacement,1.0,1,0.6666666666666666,0.6666666666666666,1.0,1.0,80.0,80.0,63.55555555555556,63.11111111111111
astra_medium,persistent,expected,r001,a561a12e2075ee78__persistent__astra_medium__r001,0dfe6f786ad7dd9d__persistent__astra_medium__r001,original,1.0,1,0.6666666666666666,0.6666666666666666,0.8571428571428571,1.0,74.99999999999999,80.0,64.44444444444444,66.22222222222223
astra_medium,persistent,expected,r002,a561a12e2075ee78__persistent__astra_medium__r002,0dfe6f786ad7dd9d__persistent__astra_medium__r002,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9583333333333334,1.0,78.63247863247862,80.0,64.44444444444444,65.77777777777777
astra_medium,persistent,expected,r003,a561a12e2075ee78__persistent__astra_medium__r003,0dfe6f786ad7dd9d__persistent__astra_medium__r003,original,1.0,1,0.6666666666666666,0.6666666666666666,0.958904109589041,0.9444444444444444,78.65168539325842,78.16091954022987,63.55555555555556,65.33333333333333
astra_medium,persistent,expected,r004,a561a12e2075ee78__persistent__astra_medium__r004,0dfe6f786ad7dd9d__persistent__astra_medium__r004,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,1.0,80.0,80.0,64.44444444444444,65.77777777777777
astra_medium,persistent,expected,r005,a561a12e2075ee78__persistent__astra_medium__r005,0dfe6f786ad7dd9d__persistent__astra_medium__r005,original,1.0,1,0.6666666666666666,0.6666666666666666,0.8888888888888888,1.0,76.19047619047618,80.0,64.44444444444444,65.77777777777777
astra_medium,persistent,expected,r006,a561a12e2075ee78__persistent__astra_medium__r006,0dfe6f786ad7dd9d__persistent__astra_medium__r006,original,1.0,1,0.6666666666666666,0.8333333333333334,0.9615384615384616,1.0,78.74015748031496,90.9090909090909,64.0,66.44444444444444
astra_medium,persistent,expected,r007,a561a12e2075ee78__persistent__astra_medium__r007,0dfe6f786ad7dd9d__persistent__astra_medium__r007,original,1.0,1,0.6666666666666666,0.6666666666666666,0.8695652173913043,0.9655172413793104,75.47169811320754,78.8732394366197,64.44444444444444,65.77777777777777
astra_medium,persistent,expected,r008,a561a12e2075ee78__persistent__astra_medium__r008,0dfe6f786ad7dd9d__persistent__astra_medium__r008,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.9318181818181818,0.8823529411764706,77.72511848341232,75.94936708860759,64.44444444444444,65.33333333333333
luna_medium,persistent,expected,r002,a561a12e2075ee78__persistent__luna_medium__r002,0dfe6f786ad7dd9d__persistent__luna_medium__r002,original,1.0,0,0.6666666666666666,0.0,0.9797979797979798,0.0,79.34560327198363,0.0,54.22222222222223,0.0
luna_medium,persistent,expected,r003,a561a12e2075ee78__persistent__luna_medium__r003,0dfe6f786ad7dd9d__persistent__luna_medium__r003,original,0.0,0,0.1111111111111111,0.0,1.0,0.8253968253968254,20.0,0.0,11.11111111111111,0.0
luna_medium,persistent,expected,r004,a561a12e2075ee78__persistent__luna_medium__r004,0dfe6f786ad7dd9d__persistent__luna_medium__r004,original,1.0,1,0.6666666666666666,0.2222222222222222,0.9935483870967742,0.7888888888888889,79.79274611398962,34.676434676434674,45.333333333333336,55.11111111111111
luna_medium,persistent,expected,r006,a561a12e2075ee78__persistent__luna_medium__r006,0dfe6f786ad7dd9d__persistent__luna_medium__r006,original,1.0,0,0.4444444444444444,0.1111111111111111,0.963302752293578,0.9523809523809523,60.825488776249095,19.90049751243781,52.0,7.11111111111111
luna_medium,persistent,expected,r007,a561a12e2075ee78__persistent__luna_medium__r007,0dfe6f786ad7dd9d__persistent__luna_medium__r007,original,0.0,0,0.1111111111111111,0.0,1.0,,20.0,0.0,11.11111111111111,0.0
luna_medium,persistent,expected,r008,a561a12e2075ee78__persistent__luna_medium__r008,0dfe6f786ad7dd9d__persistent__luna_medium__r008,replacement,1.0,0,0.5555555555555555,0.0,0.9230769230769231,0.045454545454545456,69.36416184971097,0.0,60.88888888888889,0.0
qwen_3_8_27b,persistent,expected,r001,a561a12e2075ee78__persistent__qwen_3_8_27b__r001,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r001,vllm_replacement,1.0,1,0.6666666666666666,0.6666666666666666,1.0,1.0,80.0,80.0,61.333333333333336,64.0
sol_medium,persistent,expected,r001,a561a12e2075ee78__persistent__sol_medium__r001,0dfe6f786ad7dd9d__persistent__sol_medium__r001,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9849624060150376,0.9487179487179487,79.51441578148709,78.30687830687829,62.22222222222223,65.77777777777777
sol_medium,persistent,expected,r002,a561a12e2075ee78__persistent__sol_medium__r002,0dfe6f786ad7dd9d__persistent__sol_medium__r002,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,0.9411764705882353,80.0,78.04878048780486,64.44444444444444,66.22222222222223
sol_medium,persistent,expected,r003,a561a12e2075ee78__persistent__sol_medium__r003,0dfe6f786ad7dd9d__persistent__sol_medium__r003,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.9391891891891891,0.9791666666666666,77.98036465638148,79.32489451476793,62.22222222222223,65.77777777777777
sol_medium,persistent,expected,r004,a561a12e2075ee78__persistent__sol_medium__r004,0dfe6f786ad7dd9d__persistent__sol_medium__r004,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9560439560439561,0.9714285714285714,78.55530474040631,79.06976744186045,62.22222222222223,66.22222222222223
sol_medium,persistent,expected,r005,a561a12e2075ee78__persistent__sol_medium__r005,0dfe6f786ad7dd9d__persistent__sol_medium__r005,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9226519337016574,0.9322033898305084,77.40440324449594,77.73851590106005,55.55555555555556,65.33333333333333
sol_medium,persistent,expected,r006,a561a12e2075ee78__persistent__sol_medium__r006,0dfe6f786ad7dd9d__persistent__sol_medium__r006,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9512195121951219,0.9558823529411765,78.39195979899496,78.54984894259817,63.11111111111111,65.77777777777777
sol_medium,persistent,expected,r007,a561a12e2075ee78__persistent__sol_medium__r007,0dfe6f786ad7dd9d__persistent__sol_medium__r007,original,1.0,1,0.6666666666666666,0.3333333333333333,1.0,0.9693877551020408,80.0,49.6083550913838,62.22222222222223,65.77777777777777
sol_medium,persistent,expected,r008,a561a12e2075ee78__persistent__sol_medium__r008,0dfe6f786ad7dd9d__persistent__sol_medium__r008,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.9320987654320988,0.9583333333333334,77.73487773487773,78.63247863247862,57.77777777777777,65.77777777777777
terra_medium,persistent,expected,r001,a561a12e2075ee78__persistent__terra_medium__r001,0dfe6f786ad7dd9d__persistent__terra_medium__r001,original,1.0,1,0.6666666666666666,0.3333333333333333,1.0,1.0,80.0,49.99999999999999,64.44444444444444,66.22222222222223
terra_medium,persistent,expected,r002,a561a12e2075ee78__persistent__terra_medium__r002,0dfe6f786ad7dd9d__persistent__terra_medium__r002,original,1.0,0,0.6666666666666666,0.1111111111111111,0.9850746268656716,1.0,79.5180722891566,20.0,57.77777777777777,2.6666666666666665
terra_medium,persistent,expected,r003,a561a12e2075ee78__persistent__terra_medium__r003,0dfe6f786ad7dd9d__persistent__terra_medium__r003,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,80.0,78.63247863247862,64.8888888888889,66.22222222222223
terra_medium,persistent,expected,r004,a561a12e2075ee78__persistent__terra_medium__r004,0dfe6f786ad7dd9d__persistent__terra_medium__r004,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9833333333333333,0.9166666666666666,79.46127946127945,77.19298245614034,59.55555555555556,66.22222222222223
terra_medium,persistent,expected,r005,a561a12e2075ee78__persistent__terra_medium__r005,0dfe6f786ad7dd9d__persistent__terra_medium__r005,original,1.0,1,0.6666666666666666,0.3333333333333333,0.9565217391304348,0.9423076923076923,78.57142857142856,49.246231155778894,64.8888888888889,64.0
terra_medium,persistent,expected,r006,a561a12e2075ee78__persistent__terra_medium__r006,0dfe6f786ad7dd9d__persistent__terra_medium__r006,original,1.0,1,0.6666666666666666,0.6666666666666666,0.98,1.0,79.35222672064778,80.0,64.8888888888889,64.0
terra_medium,persistent,expected,r007,a561a12e2075ee78__persistent__terra_medium__r007,0dfe6f786ad7dd9d__persistent__terra_medium__r007,replacement,1.0,1,0.6666666666666666,0.3333333333333333,1.0,1.0,80.0,49.99999999999999,63.11111111111111,65.77777777777777
terra_medium,persistent,expected,r008,a561a12e2075ee78__persistent__terra_medium__r008,0dfe6f786ad7dd9d__persistent__terra_medium__r008,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.9705882352941176,1.0,79.04191616766465,80.0,64.44444444444444,66.66666666666667
astra_medium,sequential,expected,r001,a561a12e2075ee78__sequential__astra_medium__r001,0dfe6f786ad7dd9d__sequential__astra_medium__r001,original,1.0,1,0.6666666666666666,0.3333333333333333,0.9090909090909091,1.0,76.9230769230769,49.99999999999999,64.0,65.33333333333333
astra_medium,sequential,expected,r002,a561a12e2075ee78__sequential__astra_medium__r002,0dfe6f786ad7dd9d__sequential__astra_medium__r002,original,1.0,1,0.8333333333333334,0.6666666666666666,0.9629629629629629,0.9019607843137255,89.3470790378007,76.66666666666666,74.44444444444444,65.77777777777777
astra_medium,sequential,expected,r003,a561a12e2075ee78__sequential__astra_medium__r003,0dfe6f786ad7dd9d__sequential__astra_medium__r003,original,1.0,1,0.8333333333333334,0.6666666666666666,0.9710144927536232,0.975,89.69210174029452,79.18781725888323,64.8888888888889,65.33333333333333
astra_medium,sequential,expected,r004,a561a12e2075ee78__sequential__astra_medium__r004,0dfe6f786ad7dd9d__sequential__astra_medium__r004,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9736842105263158,1.0,79.14438502673796,80.0,63.55555555555556,65.77777777777777
astra_medium,sequential,expected,r005,a561a12e2075ee78__sequential__astra_medium__r005,0dfe6f786ad7dd9d__sequential__astra_medium__r005,original,1.0,1,0.8333333333333334,0.6666666666666666,0.9041095890410958,0.975609756097561,86.72798948751642,79.20792079207921,70.66666666666667,65.77777777777777
astra_medium,sequential,expected,r006,a561a12e2075ee78__sequential__astra_medium__r006,0dfe6f786ad7dd9d__sequential__astra_medium__r006,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9759036144578314,0.9836065573770492,79.21760391198043,79.47019867549668,64.44444444444444,65.33333333333333
astra_medium,sequential,expected,r008,a561a12e2075ee78__sequential__astra_medium__r008,0dfe6f786ad7dd9d__sequential__astra_medium__r008,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.9454545454545454,1.0,78.1954887218045,80.0,64.0,65.77777777777777
luna_medium,sequential,expected,r002,a561a12e2075ee78__sequential__luna_medium__r002,0dfe6f786ad7dd9d__sequential__luna_medium__r002,original,1.0,0,0.2222222222222222,0.0,0.7066666666666667,0.8811881188118812,33.81180223285486,0.0,57.77777777777777,0.0
luna_medium,sequential,expected,r003,a561a12e2075ee78__sequential__luna_medium__r003,0dfe6f786ad7dd9d__sequential__luna_medium__r003,replacement,1.0,0,0.6666666666666666,0.0,0.8428571428571429,0.8375,74.44794952681387,0.0,51.11111111111111,44.44444444444444
luna_medium,sequential,expected,r004,a561a12e2075ee78__sequential__luna_medium__r004,0dfe6f786ad7dd9d__sequential__luna_medium__r004,original,0.0,0,0.3333333333333333,0.0,0.9333333333333333,0.8961038961038961,49.122807017543856,0.0,52.44444444444444,33.333333333333336
luna_medium,sequential,expected,r005,a561a12e2075ee78__sequential__luna_medium__r005,0dfe6f786ad7dd9d__sequential__luna_medium__r005,original,0.0,0,0.4444444444444444,0.0,0.8867924528301887,,59.21259842519685,0.0,43.11111111111111,0.0
luna_medium,sequential,expected,r006,a561a12e2075ee78__sequential__luna_medium__r006,0dfe6f786ad7dd9d__sequential__luna_medium__r006,original,1.0,0,0.5555555555555555,0.0,0.8314606741573034,0.8611111111111112,66.60666066606659,0.0,57.77777777777777,0.0
luna_medium,sequential,expected,r007,a561a12e2075ee78__sequential__luna_medium__r007,0dfe6f786ad7dd9d__sequential__luna_medium__r007,original,1.0,0,0.6666666666666666,0.0,1.0,0.4888888888888889,80.0,0.0,35.55555555555555,0.0
luna_medium,sequential,expected,r008,a561a12e2075ee78__sequential__luna_medium__r008,0dfe6f786ad7dd9d__sequential__luna_medium__r008,replacement,1.0,1,0.5555555555555555,0.2222222222222222,1.0,0.4375,71.42857142857143,29.473684210526315,61.333333333333336,53.77777777777777
qwen_3_8_27b,sequential,expected,r001,a561a12e2075ee78__sequential__qwen_3_8_27b__r001,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r001,vllm_replacement,1.0,1,0.3333333333333333,0.3333333333333333,1.0,1.0,49.99999999999999,49.99999999999999,60.88888888888889,64.0
sol_medium,sequential,expected,r001,a561a12e2075ee78__sequential__sol_medium__r001,0dfe6f786ad7dd9d__sequential__sol_medium__r001,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9776536312849162,0.9557522123893806,79.27519818799544,78.54545454545453,61.333333333333336,65.77777777777777
sol_medium,sequential,expected,r002,a561a12e2075ee78__sequential__sol_medium__r002,0dfe6f786ad7dd9d__sequential__sol_medium__r002,original,1.0,1,0.6666666666666666,0.6666666666666666,0.8455284552845529,0.9775280898876404,74.55197132616486,79.27107061503416,60.0,66.22222222222223
sol_medium,sequential,expected,r003,a561a12e2075ee78__sequential__sol_medium__r003,0dfe6f786ad7dd9d__sequential__sol_medium__r003,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.9230769230769231,0.8775510204081632,77.41935483870967,75.77092511013215,62.22222222222223,66.22222222222223
sol_medium,sequential,expected,r004,a561a12e2075ee78__sequential__sol_medium__r004,0dfe6f786ad7dd9d__sequential__sol_medium__r004,original,1.0,1,0.6666666666666666,0.6666666666666666,0.9724137931034482,0.9326923076923077,79.1023842917251,77.75551102204408,62.22222222222223,66.66666666666667
sol_medium,sequential,expected,r005,a561a12e2075ee78__sequential__sol_medium__r005,0dfe6f786ad7dd9d__sequential__sol_medium__r005,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.95,0.9313725490196079,78.3505154639175,77.70961145194272,62.22222222222223,65.33333333333333
sol_medium,sequential,expected,r006,a561a12e2075ee78__sequential__sol_medium__r006,0dfe6f786ad7dd9d__sequential__sol_medium__r006,replacement,1.0,1,0.6666666666666666,0.6666666666666666,0.9593023255813954,0.9663865546218487,78.66507747318235,78.90222984562607,57.77777777777777,66.22222222222223
sol_medium,sequential,expected,r007,a561a12e2075ee78__sequential__sol_medium__r007,0dfe6f786ad7dd9d__sequential__sol_medium__r007,replacement,1.0,0,0.6666666666666666,0.1111111111111111,0.9375,0.9148936170212766,77.92207792207792,19.81566820276498,63.55555555555556,9.777777777777777
terra_medium,sequential,expected,r001,a561a12e2075ee78__sequential__terra_medium__r001,0dfe6f786ad7dd9d__sequential__terra_medium__r001,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,1.0,80.0,80.0,62.22222222222223,62.22222222222223
terra_medium,sequential,expected,r002,a561a12e2075ee78__sequential__terra_medium__r002,0dfe6f786ad7dd9d__sequential__terra_medium__r002,original,1.0,1,0.6666666666666666,0.3333333333333333,1.0,0.9117647058823529,80.0,48.81889763779527,64.44444444444444,66.66666666666667
terra_medium,sequential,expected,r004,a561a12e2075ee78__sequential__terra_medium__r004,0dfe6f786ad7dd9d__sequential__terra_medium__r004,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,0.9666666666666667,80.0,78.91156462585035,64.8888888888889,66.66666666666667
terra_medium,sequential,expected,r005,a561a12e2075ee78__sequential__terra_medium__r005,0dfe6f786ad7dd9d__sequential__terra_medium__r005,original,1.0,1,0.6666666666666666,0.3333333333333333,1.0,0.8823529411764706,80.0,48.387096774193544,61.333333333333336,65.77777777777777
terra_medium,sequential,expected,r006,a561a12e2075ee78__sequential__terra_medium__r006,0dfe6f786ad7dd9d__sequential__terra_medium__r006,original,1.0,1,0.6666666666666666,0.2222222222222222,1.0,0.868421052631579,80.0,35.3887399463807,57.77777777777777,65.77777777777777
terra_medium,sequential,expected,r007,a561a12e2075ee78__sequential__terra_medium__r007,0dfe6f786ad7dd9d__sequential__terra_medium__r007,original,1.0,1,0.6666666666666666,0.6666666666666666,1.0,1.0,80.0,80.0,64.8888888888889,64.8888888888889
terra_medium,sequential,expected,r008,a561a12e2075ee78__sequential__terra_medium__r008,0dfe6f786ad7dd9d__sequential__terra_medium__r008,replacement,1.0,1,0.6666666666666666,0.6666666666666666,1.0,0.9354838709677419,80.0,77.85234899328857,56.0,63.55555555555556
